id,name,age,salary,department,active,score
134,Person_134,24,37778.23808014554,HR,True,19.111870949600263
135,Person_135,26,77704.70497171405,Marketing,False,31.008453834275507
136,Person_136,41,53989.32904031649,Marketing,False,73.17247365642129
137,Person_137,18,46797.91044638999,Finance,True,64.06355928025866
138,Person_138,61,52077.61943582664,IT,True,41.5943904581855
139,Person_139,25,61463.78297913535,HR,True,75.90689392583757
140,Person_140,41,50161.9724721455,Marketing,False,60.96310116569019
141,Person_141,28,63228.948655748594,HR,False,89.60407996572191
142,Person_142,68,24726.91791548391,Finance,False,81.8026749138693
143,Person_143,34,38780.45015260265,IT,True,25.281360608920057
144,Person_144,25,17917.99527786028,Marketing,False,27.14385776342002
145,Person_145,52,79955.12235264419,IT,True,12.535647579238562
146,Person_146,52,79759.88191527402,Finance,True,33.69647257174565
147,Person_147,50,59399.24101299477,Finance,True,99.95439187190944
148,Person_148,76,34810.72893630453,HR,False,40.5751168615061
149,Person_149,22,85848.17408327486,Marketing,True,22.04884346891064
150,Person_150,59,40933.78282802432,HR,False,76.2482884475553
151,Person_151,56,46801.89309642254,Finance,False,54.24710034626561
152,Person_152,75,52393.00108596084,IT,True,14.960144952695254
153,Person_153,58,56772.73913028454,HR,True,38.06896811608658
154,Person_154,45,59657.03902556477,HR,False,41.44697155393433
155,Person_155,24,60259.424562116765,IT,True,75.38297005692186
156,Person_156,26,47832.13871969143,HR,False,2.0671368891904462
157,Person_157,25,60021.51427635069,IT,True,26.901964679831046
158,Person_158,29,47161.88510756484,Marketing,False,51.7596301315522
159,Person_159,51,58689.55155308331,IT,False,26.884674245284334
160,Person_160,50,57459.37666746163,Marketing,False,62.84340474189989
161,Person_161,65,61442.709361971814,IT,False,48.18674792746166
162,Person_162,72,59569.50048531448,Finance,True,36.17102548595806
163,Person_163,40,43363.51437633054,Finance,True,94.92086268705123
164,Person_164,79,56880.65257338519,Marketing,False,63.21594991864574
165,Person_165,41,59800.996068723296,Marketing,False,12.994137226794123
166,Person_166,54,30633.134165769414,Finance,True,56.00916974433955
167,Person_167,52,45889.33464153456,Marketing,True,78.0731853200901
168,Person_168,61,59121.708368275,IT,True,70.84896974927973
169,Person_169,57,75639.38742094433,IT,True,17.20892292952594
170,Person_170,39,62373.50279193101,Finance,True,97.24199990401033
171,Person_171,44,76585.66980466394,HR,True,44.8813645746606
172,Person_172,52,44024.39914734577,IT,False,15.902500374026129
173,Person_173,18,53752.85738371465,Marketing,True,18.019575412814792
174,Person_174,52,62086.02949289177,HR,True,9.823499218908049
175,Person_175,54,15104.724297503348,HR,False,80.35181084349344
176,Person_176,64,72662.0482717179,IT,True,12.203049432184866
177,Person_177,31,22086.3517871803,IT,True,12.512525714174693
178,Person_178,20,64954.101024176045,HR,True,85.04716147608377
179,Person_179,18,60302.47685813969,HR,True,34.46040844475596
180,Person_180,22,14906.104962276704,Finance,True,3.085790430807245
181,Person_181,43,15664.08114600504,Marketing,False,5.189529951841088
182,Person_182,72,71487.22876178758,Finance,True,14.217044670389555
183,Person_183,31,68220.83089529822,IT,False,21.339334797568952
184,Person_184,56,36787.04533267609,Finance,False,66.51461942384054
185,Person_185,44,36771.816574339035,Finance,True,15.732628000182824
186,Person_186,26,57689.07458564331,Finance,False,11.8874391177072
187,Person_187,32,49808.83774267448,Finance,True,76.47191414762791
188,Person_188,32,65815.92823773672,Marketing,False,67.10552838599145
189,Person_189,43,57193.7138664963,Marketing,False,43.53242214552362
190,Person_190,59,73745.46190934803,HR,True,54.9309771480104
191,Person_191,77,64551.166668705904,IT,True,31.198402032641848
192,Person_192,30,60811.59573710866,Finance,True,48.25004202353607
193,Person_193,68,44718.12919544489,HR,True,50.66726489827458
194,Person_194,49,43620.18148757233,HR,True,38.723727117809595
195,Person_195,56,49223.61522942049,HR,False,90.65722106721627
196,Person_196,66,77614.14604905812,Marketing,False,1.6061864981006146
197,Person_197,69,43905.87905915324,Finance,False,78.21712630912462
198,Person_198,78,53907.93480611024,Finance,False,12.438283124132433
199,Person_199,49,16327.956384390362,IT,False,79.75473605371994
200,Person_200,21,60137.13095066121,Finance,False,61.59119156767212
201,Person_201,47,83857.9742163971,Finance,False,84.32780909364024
202,Person_202,54,35995.428361056125,HR,True,9.751432564089747
203,Person_203,40,97616.63205690138,IT,True,55.898063409977404
204,Person_204,56,52733.6090698498,Finance,False,50.108788026219706
205,Person_205,62,11406.031379234837,Marketing,False,70.61931829633586
206,Person_206,32,44216.92640048133,Finance,True,53.42905518936758
207,Person_207,60,69956.57844903624,HR,True,54.07345671331042
208,Person_208,46,79989.75809374706,Marketing,True,42.95959435760647
209,Person_209,53,60771.47822377525,HR,True,30.883442400734083
210,Person_210,30,73513.91631318451,Finance,False,48.226436125219216
211,Person_211,49,32333.216877614697,Marketing,True,11.849235876840059
212,Person_212,24,39796.07619209138,IT,False,96.15133389830848
213,Person_213,76,24808.110769973144,IT,False,71.44107636265983
214,Person_214,68,40924.05386012145,Marketing,False,95.24671166878468
215,Person_215,39,61428.784796534994,Marketing,True,22.672738232996327
216,Person_216,45,53189.83643574529,HR,True,87.9341020176528
217,Person_217,19,63017.735549947734,Marketing,False,80.87899845635384
218,Person_218,59,35952.28973754895,HR,False,67.71524124576736
219,Person_219,62,36867.124597822,Finance,False,62.502918608520574
220,Person_220,79,53069.15314287369,HR,True,31.654966526787
221,Person_221,74,40960.28292042027,Marketing,False,81.64107849650307
222,Person_222,70,69527.73752240142,Marketing,True,50.15154614797338
223,Person_223,23,40588.716734337846,Finance,False,7.089157589128536
224,Person_224,45,42569.1613560313,Marketing,False,31.286316085513
225,Person_225,45,56282.591208027305,Marketing,False,93.52970985453275
226,Person_226,61,44160.677124087604,IT,True,85.06802606048463
227,Person_227,61,31475.8340969388,IT,True,98.19056980765392
228,Person_228,37,33509.66262751867,Finance,False,62.79933826040981
229,Person_229,47,58066.489376104335,HR,True,24.751007314041196
230,Person_230,79,29619.327281569094,IT,False,16.281504967686377
231,Person_231,28,70957.46641323216,HR,True,18.691444060846163
232,Person_232,75,39644.01073547375,Marketing,True,1.9795658347254386
233,Person_233,72,59243.23725452091,IT,True,39.06821109859392
234,Person_234,45,40543.810639555486,Finance,False,19.14276804995425
235,Person_235,42,36271.37930005453,Finance,True,41.16554604567024
236,Person_236,56,53691.55523435273,Finance,True,93.49944318387654
237,Person_237,79,65776.75200523851,IT,False,43.05402095071899
238,Person_238,50,46289.48373709843,HR,False,87.79844969848348
239,Person_239,18,49017.839693638096,Marketing,False,60.55047666158765
240,Person_240,74,62111.26041624202,HR,False,24.71315546613919
241,Person_241,44,62607.90875377334,HR,True,35.58547592592114
242,Person_242,79,49422.62419970388,Marketing,True,8.391953582142941
243,Person_243,74,43347.801612720665,Marketing,True,33.34625935960105
244,Person_244,69,51239.83939167547,IT,True,67.7540945503534
245,Person_245,30,47136.327629174855,IT,True,7.211109292943519
246,Person_246,58,54694.612277252774,IT,False,20.540140847802935
247,Person_247,20,32085.94359731371,IT,True,38.14410414133115
248,Person_248,56,54157.7236903812,IT,True,98.20495370159625
249,Person_249,23,39225.44875743877,Marketing,True,78.48618229588801
250,Person_250,25,63588.314172357546,HR,False,73.3486746492104
251,Person_251,44,39912.982259442266,IT,False,11.619095652544598
252,Person_252,26,40173.35349213602,IT,True,78.09958936149914
253,Person_253,79,56680.982366176104,HR,False,78.52688115160151
254,Person_254,54,50213.178332242955,IT,False,60.110269562432826
255,Person_255,50,84149.77439598256,HR,False,99.0361781998372
256,Person_256,68,25560.460841686214,HR,False,32.525390592455196
257,Person_257,59,51647.794204321166,Marketing,False,94.12724482418517
258,Person_258,61,66944.74227458556,Finance,False,91.47311149565036
259,Person_259,41,41325.29115609049,Marketing,False,1.1480659749377842
260,Person_260,32,36341.6323289018,Finance,True,45.01165264748111
261,Person_261,76,36937.030285305074,Finance,True,97.71042330515733
262,Person_262,71,25820.582305248732,Finance,False,10.312136240807579
263,Person_263,49,70245.56940966043,IT,True,54.778469438331946
264,Person_264,49,45055.739872903876,Marketing,True,97.89575070411041
265,Person_265,41,43279.59290299654,Finance,False,55.549542410586014
266,Person_266,58,18138.528885047395,HR,True,18.9815302972156
267,Person_267,69,28494.371413071727,IT,False,58.218323009258974
268,Person_268,66,71980.84633278642,Marketing,False,20.444057394954683
269,Person_269,79,54546.58499150868,Finance,False,51.970426289448426
270,Person_270,66,67497.51244887659,HR,True,7.4042217912348
271,Person_271,75,65599.88659744745,Marketing,True,60.548266921440465
272,Person_272,69,34990.695791405895,Marketing,True,51.67899391281582
273,Person_273,29,86447.71592980954,IT,True,74.0161368761463
274,Person_274,79,79245.98893401845,Marketing,False,63.0700471158785
275,Person_275,56,41543.503368154474,IT,False,54.96062685307567
276,Person_276,19,-3523.079490398231,Finance,True,68.97788492481212
277,Person_277,20,44652.01865083885,IT,False,14.394191357223086
278,Person_278,66,53574.44393182173,HR,False,59.535966125860405
279,Person_279,54,41484.214478364636,IT,True,17.211060282277767
280,Person_280,66,46677.16854972924,HR,False,92.55222078518808
281,Person_281,73,37570.129454933085,IT,True,6.833410484560421
282,Person_282,34,63824.52077530771,Marketing,False,43.03747496907933
283,Person_283,76,50954.49860552833,Finance,True,69.57974776554448
284,Person_284,66,64272.71094414431,HR,False,45.80222116682587
285,Person_285,19,68333.05019311905,IT,False,9.209525323290235
286,Person_286,19,17385.14653870029,IT,True,55.337901612670734
287,Person_287,45,38442.166837488454,IT,True,64.16319088273545
288,Person_288,71,40639.56059539185,Marketing,True,70.37923109905077
289,Person_289,40,88570.58539533174,Marketing,True,37.32598144627589
290,Person_290,54,52235.08050350486,HR,False,56.36599710287622
291,Person_291,49,62188.40894544596,HR,False,45.06864749389131
292,Person_292,50,21789.62346088233,Marketing,True,67.20560387522534
293,Person_293,18,52148.23178746282,HR,False,58.35569673248185
294,Person_294,36,64674.394731743865,Finance,True,52.57562195591349
295,Person_295,79,62929.47627590234,Finance,True,24.952436683824864
296,Person_296,19,59350.99158374527,Marketing,False,0.20185177482339167
297,Person_297,70,50195.007597426884,HR,False,17.408167531142926
298,Person_298,61,50923.52930938177,IT,True,11.706604142416865
299,Person_299,43,24601.00737935316,Finance,True,44.90847450109467
300,Person_300,49,36492.00672219285,Marketing,True,61.22581507618447
301,Person_301,23,53464.15934582245,HR,False,21.308500868480817
302,Person_302,49,39260.36289610692,Marketing,False,93.90570959671871
303,Person_303,72,60332.57370549177,IT,False,0.6682129223887778
304,Person_304,21,57001.73825397294,Finance,False,77.23010151653429
305,Person_305,72,70510.55382082991,Marketing,True,62.52047695304422
306,Person_306,28,64373.80739228857,Marketing,True,37.35548010476819
307,Person_307,73,53408.92113701852,Marketing,True,5.048894441240792
308,Person_308,76,61219.706510928736,IT,True,62.74865717842793
309,Person_309,34,65076.53243449484,Marketing,True,38.56135128656481
310,Person_310,55,42388.440711380266,IT,True,93.62671394132191
311,Person_311,41,45060.03502520297,IT,False,54.19900748897659
312,Person_312,22,48547.60943909884,IT,False,93.96515112935082
313,Person_313,69,42867.04183753476,Finance,True,22.04836934733041
314,Person_314,51,65235.30417595226,Finance,True,72.57259103641033
315,Person_315,23,40590.34187484044,Marketing,False,61.72490208487257
316,Person_316,39,68774.77207099737,Marketing,False,73.94082298313118
317,Person_317,28,44495.40201679426,Finance,False,21.466786397253678
318,Person_318,65,57085.94964259038,HR,False,66.49945162377738
319,Person_319,33,52496.22723144333,Finance,True,49.8040393056869
320,Person_320,50,35360.30287562499,IT,True,74.28249749063163
321,Person_321,26,49701.654057638145,Finance,True,32.704464415181775
322,Person_322,77,55004.65297175896,IT,True,89.00570254652526
323,Person_323,76,49035.60969334253,Marketing,True,8.430131461135037
324,Person_324,23,29859.40162240574,HR,False,80.7189318791188
325,Person_325,33,75521.43865289257,Marketing,True,86.13196258150909
326,Person_326,46,51315.49224292604,IT,False,81.72523113668213
327,Person_327,20,38085.46137254717,IT,True,51.272639426177605
328,Person_328,37,74311.52035200912,IT,True,43.83849800307613
329,Person_329,77,59260.84714580488,HR,True,99.62622865248768
330,Person_330,76,31997.45005397586,Finance,True,22.917195121416214
331,Person_331,53,34332.57880400182,Marketing,True,54.68759658760446
332,Person_332,36,46664.07920168237,Marketing,False,67.06755253823256
333,Person_333,43,54459.60468274734,Finance,False,70.08676358614319
334,Person_334,20,59341.99747195883,Marketing,False,20.40246657385787
335,Person_335,36,64252.67719292852,HR,True,65.39940923398012
336,Person_336,37,58093.586096002145,Marketing,True,81.83695664813374
337,Person_337,49,70201.18967961494,IT,False,5.001857682111222
338,Person_338,24,51901.897395207045,Finance,True,91.15212933253164
339,Person_339,69,38605.40929282667,HR,True,2.950405514520593
340,Person_340,58,49949.7369551154,Finance,False,35.59710324883943
341,Person_341,50,48965.29009481312,HR,True,1.5813196232962068
342,Person_342,57,11326.768555062621,IT,False,7.7145168539581865
343,Person_343,56,41579.49711356512,Finance,True,91.1168285180079
344,Person_344,35,54713.05599425676,Marketing,False,35.48608307461478
345,Person_345,57,43636.76652182321,HR,True,42.477153042505286
346,Person_346,18,40306.85957265501,Finance,True,21.53443813825526
347,Person_347,28,63670.64293706846,Marketing,False,59.70957701867198
348,Person_348,45,36251.81262836841,Finance,True,59.480321467778964
349,Person_349,74,60674.33975706234,Finance,True,37.22003918252192
350,Person_350,42,30008.83293817573,Finance,False,33.30348718053984
351,Person_351,67,91411.42903589277,HR,True,88.49643081805878
352,Person_352,40,46764.71709648114,Marketing,False,38.328423964220136
353,Person_353,48,45151.02066055916,IT,True,49.35009921544082
354,Person_354,47,67145.98854334878,HR,True,28.330476242493063
355,Person_355,59,43719.42738790326,HR,True,78.67695033571273
356,Person_356,52,71823.917124885,HR,True,39.74481568990916
357,Person_357,24,55573.9074572979,IT,False,51.36110465443245
358,Person_358,77,48224.03149180656,Marketing,True,25.335717005966142
359,Person_359,33,46624.91144944437,Marketing,False,98.76595923412518
360,Person_360,43,68113.88255645393,Marketing,True,29.149574092372287
361,Person_361,65,53457.308219052546,Finance,True,77.07425309055516
362,Person_362,74,56484.63096786155,Finance,True,42.74956503567592
363,Person_363,69,58115.02808905444,Finance,True,20.62174050841399
364,Person_364,77,51994.042778340365,IT,False,79.97187639648612
365,Person_365,66,57798.08339524975,Finance,False,33.36067890290432
366,Person_366,19,48225.14865978514,IT,False,86.5193347397811
367,Person_367,18,49252.87052260136,Marketing,False,91.5257184917823
368,Person_368,65,33213.27607959937,Finance,True,85.9823835391276
369,Person_369,79,54466.40376377596,Finance,False,3.500791480680565
370,Person_370,29,24206.884899316694,HR,False,78.73733450051056
371,Person_371,22,54253.3710591637,IT,True,41.133946649914385
372,Person_372,54,45790.75975752778,Marketing,True,87.37229201822251
373,Person_373,49,55618.77664176467,HR,True,63.795426268473875
374,Person_374,76,34267.57498877486,HR,True,83.36431341439584
375,Person_375,72,18209.639479420366,Marketing,False,49.94317698668353
376,Person_376,26,44737.02039539691,HR,False,53.502550459893286
377,Person_377,58,34311.30996714353,IT,True,14.438763213366723
378,Person_378,52,23291.649751842764,IT,True,78.39873586893555
379,Person_379,36,61519.749045418546,Finance,True,41.93896116669716
380,Person_380,65,74018.5734071306,HR,False,50.00801182715826
381,Person_381,33,38045.72846338175,Finance,False,78.50977140957076
382,Person_382,20,48863.437591678194,HR,True,59.8845400079439
383,Person_383,37,45383.21574980282,IT,True,20.109872744266745
384,Person_384,41,40116.52367035695,IT,False,59.023265915089276
385,Person_385,71,59956.05820832032,IT,True,40.76328579796558
386,Person_386,73,65152.121906429275,HR,True,46.95255420438627
387,Person_387,50,36970.89216101594,IT,False,2.8311274402667785
388,Person_388,41,50671.503006423554,HR,True,21.00293495162816
389,Person_389,69,69267.99550900841,Finance,False,28.103808138102828
390,Person_390,28,60335.54304822458,HR,True,71.29600078588058
391,Person_391,66,62565.46157600733,Finance,True,1.1492473298115313
392,Person_392,25,70519.77961163622,HR,False,40.8777261229132
393,Person_393,53,70322.67758559875,Finance,False,92.40268704257329
394,Person_394,55,65429.639454545984,IT,True,11.188061654912385
395,Person_395,57,52174.06122171771,Finance,False,51.642438821861106
396,Person_396,37,44262.75473812862,IT,True,78.65223823908471
397,Person_397,79,51552.16647969778,IT,True,94.25313075201167
398,Person_398,52,41983.89970964947,Finance,False,74.67766395337179
399,Person_399,65,20712.696904839766,HR,True,72.05655486444061
400,Person_400,79,45807.514012999396,HR,True,82.64880901957625
401,Person_401,42,55362.89365755831,Marketing,False,44.62012209775437
402,Person_402,52,41190.958733507316,HR,False,80.58445326178331
403,Person_403,42,47108.303191420884,Marketing,True,0.7964404745451126
404,Person_404,46,47689.449260499016,HR,False,92.45610553768049
405,Person_405,35,70352.85161328333,HR,False,44.33065095171753
406,Person_406,63,44608.440889626465,IT,False,55.338018786574764
407,Person_407,35,70349.50073275181,Marketing,False,25.48822489148823
408,Person_408,19,9312.642622280393,HR,True,74.25308328404215
409,Person_409,71,70217.83671993554,Marketing,True,7.663580647524881
410,Person_410,52,69461.09172293937,IT,True,87.26358025468353
411,Person_411,33,63533.820100837875,IT,False,82.81168290063428
412,Person_412,78,19821.229951943427,Marketing,False,21.60601162447664
413,Person_413,58,65283.30492833722,IT,False,80.93243982852624
414,Person_414,53,49248.212364871244,Finance,False,78.63577330614815
415,Person_415,50,12059.938401130097,Finance,False,63.2216597753949
416,Person_416,21,69472.66561752044,IT,False,37.352017689968754
417,Person_417,50,71662.59617823453,Finance,False,27.149875418186788
418,Person_418,31,21432.31892202243,HR,True,23.178359028935002
419,Person_419,38,52631.3161295017,Marketing,True,31.860896276360716
420,Person_420,65,70828.86682166274,HR,False,90.35584434325304
421,Person_421,37,68452.4197018572,Marketing,False,7.764077598878128
422,Person_422,73,62540.91576739286,IT,False,82.88712762529586
423,Person_423,25,10291.206801537372,HR,True,34.88900750418236
424,Person_424,24,60943.14149953721,IT,True,52.15993960113582
425,Person_425,20,46728.44152439086,IT,False,79.44856336484906
426,Person_426,34,64937.86293077741,Marketing,False,88.43765470229712
427,Person_427,50,53842.42187650737,Marketing,True,34.4781420072647
428,Person_428,65,49701.77584566703,Marketing,True,46.18434812751103
429,Person_429,29,59613.557741138546,HR,True,41.45160648167923
430,Person_430,76,47421.29943392363,Finance,True,1.3251033503910548
431,Person_431,68,49635.84080162087,Marketing,False,29.59428888586566
432,Person_432,39,41671.64001306858,Marketing,True,45.918923373256185
433,Person_433,72,25918.865132231564,HR,True,41.10936088804398
434,Person_434,39,58517.80210656907,Marketing,False,72.19292275156795
435,Person_435,63,37909.54520494145,HR,True,38.480361722110324
436,Person_436,47,46988.122009388986,IT,True,48.937644897067024
437,Person_437,55,54304.609376809,Marketing,True,42.96085921323633
438,Person_438,55,18721.735346518417,Marketing,False,74.06261488943706
439,Person_439,62,22079.76644484765,IT,True,86.29723989869625
440,Person_440,68,45503.92135086196,IT,False,53.18890790075142
441,Person_441,71,56818.452234494835,IT,False,78.94321941951912
442,Person_442,25,61160.57405973742,Marketing,True,29.678668201985058
443,Person_443,44,26130.282561861393,Finance,True,54.13696101572687
444,Person_444,44,59549.47226619223,Finance,True,34.52299536699724
445,Person_445,51,46323.95572525496,Finance,True,41.42009255718303
446,Person_446,38,36752.641323552845,Marketing,False,73.24138648126686
447,Person_447,47,40271.72215910944,IT,True,88.16624823327128
448,Person_448,50,62027.8599806025,Marketing,True,12.14953910877654
449,Person_449,45,54110.08677628357,IT,True,63.46392564873805
450,Person_450,64,50754.59784132981,Marketing,False,58.21438075777985
451,Person_451,50,53652.4360821185,Marketing,True,11.841503917593188
452,Person_452,22,63921.4666492429,IT,True,21.189433044010908
453,Person_453,77,48543.50648895015,Finance,False,31.100249473268025
